timestamp,rule_id,rule_level,data_id,MITRE_ID,MITRE_Tactic,srcip,dstip,full_log,data_protocol,data_url,label
2025-03-31T21:41:43.183+0700,31103,7,302,T1190,Initial Access,192.168.88.1,192.168.88.134,"192.168.88.1 - - [31/Mar/2025:07:42:01 -0700] ""GET /DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20 HTTP/1.1"" 302 672 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0""",GET,"/DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",2
2025-03-31T21:41:47.521+0700,31103,7,302,T1190,Initial Access,192.168.88.1,192.168.88.134,"192.168.88.1 - - [31/Mar/2025:07:42:06 -0700] ""GET /DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21 HTTP/1.1"" 302 672 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0""",GET,"/DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",2
2025-03-31T21:41:54.026+0700,31103,7,302,T1190,Initial Access,192.168.88.1,192.168.88.134,"192.168.88.1 - - [31/Mar/2025:07:42:11 -0700] ""GET /DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22 HTTP/1.1"" 302 672 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0""",GET,"/DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22",2
2025-03-31T21:41:58.365+0700,31103,7,302,T1190,Initial Access,192.168.88.1,192.168.88.134,"192.168.88.1 - - [31/Mar/2025:07:42:16 -0700] ""GET /DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23 HTTP/1.1"" 302 672 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0""",GET,"/DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23",2
2025-03-31T21:42:04.874+0700,31152,10,302,T1055,Defense Evasion,192.168.88.1,192.168.88.134,"192.168.88.1 - - [31/Mar/2025:07:42:21 -0700] ""GET /DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24 HTTP/1.1"" 302 672 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0""",GET,"/DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24",2
2025-03-31T21:42:09.212+0700,31103,7,302,T1190,Initial Access,192.168.88.1,192.168.88.134,"192.168.88.1 - - [31/Mar/2025:07:42:26 -0700] ""GET /DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25 HTTP/1.1"" 302 672 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0""",GET,"/DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",2
2025-03-31T21:42:15.727+0700,31103,7,302,T1190,Initial Access,192.168.88.1,192.168.88.134,"192.168.88.1 - - [31/Mar/2025:07:42:31 -0700] ""GET /DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26 HTTP/1.1"" 302 672 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0""",GET,"/DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26",2
2025-03-31T21:42:20.065+0700,31103,7,302,T1190,Initial Access,192.168.88.1,192.168.88.134,"192.168.88.1 - - [31/Mar/2025:07:42:36 -0700] ""GET /DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27 HTTP/1.1"" 302 672 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0""",GET,"/DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27",2
2025-03-31T21:42:26.570+0700,31103,7,302,T1190,Initial Access,192.168.88.1,192.168.88.134,"192.168.88.1 - - [31/Mar/2025:07:42:41 -0700] ""GET /DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28 HTTP/1.1"" 302 672 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0""",GET,"/DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",2
2025-03-31T21:42:30.909+0700,31103,7,302,T1190,Initial Access,192.168.88.1,192.168.88.134,"192.168.88.1 - - [31/Mar/2025:07:42:46 -0700] ""GET /DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29 HTTP/1.1"" 302 672 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0""",GET,"/DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",2
2025-03-31T21:42:37.417+0700,31103,7,302,T1190,Initial Access,192.168.88.1,192.168.88.134,"192.168.88.1 - - [31/Mar/2025:07:42:51 -0700] ""GET /DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30 HTTP/1.1"" 302 672 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0""",GET,"/DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30",2
2025-03-31T21:42:41.766+0700,31103,7,302,T1190,Initial Access,192.168.88.1,192.168.88.134,"192.168.88.1 - - [31/Mar/2025:07:42:56 -0700] ""GET /DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201 HTTP/1.1"" 302 672 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0""",GET,/DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2
2025-03-31T21:42:48.266+0700,31152,10,302,T1055,Defense Evasion,192.168.88.1,192.168.88.134,"192.168.88.1 - - [31/Mar/2025:07:43:01 -0700] ""GET /DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2 HTTP/1.1"" 302 672 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0""",GET,"/DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2",2
2025-03-31T21:42:52.610+0700,31103,7,302,T1190,Initial Access,192.168.88.1,192.168.88.134,"192.168.88.1 - - [31/Mar/2025:07:43:06 -0700] ""GET /DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3 HTTP/1.1"" 302 672 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0""",GET,"/DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3",2
2025-03-31T21:42:59.112+0700,31103,7,302,T1190,Initial Access,192.168.88.1,192.168.88.134,"192.168.88.1 - - [31/Mar/2025:07:43:11 -0700] ""GET /DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4 HTTP/1.1"" 302 672 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0""",GET,"/DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4",2
2025-03-31T21:43:05.625+0700,31103,7,302,T1190,Initial Access,192.168.88.1,192.168.88.134,"192.168.88.1 - - [31/Mar/2025:07:43:16 -0700] ""GET /DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5 HTTP/1.1"" 302 672 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0""",GET,"/DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5",2
2025-03-31T21:43:09.960+0700,31103,7,302,T1190,Initial Access,192.168.88.1,192.168.88.134,"192.168.88.1 - - [31/Mar/2025:07:43:21 -0700] ""GET /DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6 HTTP/1.1"" 302 672 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0""",GET,"/DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6",2
2025-03-31T21:43:16.502+0700,31103,7,302,T1190,Initial Access,192.168.88.1,192.168.88.134,"192.168.88.1 - - [31/Mar/2025:07:43:26 -0700] ""GET /DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7 HTTP/1.1"" 302 672 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0""",GET,"/DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7",2
2025-03-31T21:43:20.844+0700,31103,7,302,T1190,Initial Access,192.168.88.1,192.168.88.134,"192.168.88.1 - - [31/Mar/2025:07:43:31 -0700] ""GET /DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8 HTTP/1.1"" 302 672 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0""",GET,"/DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8",2
2025-03-31T21:43:27.351+0700,31103,7,302,T1190,Initial Access,192.168.88.1,192.168.88.134,"192.168.88.1 - - [31/Mar/2025:07:43:36 -0700] ""GET /DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9 HTTP/1.1"" 302 672 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0""",GET,"/DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9",2
2025-03-31T21:43:31.688+0700,31152,10,302,T1055,Defense Evasion,192.168.88.1,192.168.88.134,"192.168.88.1 - - [31/Mar/2025:07:43:41 -0700] ""GET /DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10 HTTP/1.1"" 302 672 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0""",GET,"/DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10",2
2025-03-31T21:43:38.196+0700,31103,7,302,T1190,Initial Access,192.168.88.1,192.168.88.134,"192.168.88.1 - - [31/Mar/2025:07:43:46 -0700] ""GET /DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11 HTTP/1.1"" 302 672 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0""",GET,"/DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11",2
2025-03-31T21:43:42.536+0700,31103,7,302,T1190,Initial Access,192.168.88.1,192.168.88.134,"192.168.88.1 - - [31/Mar/2025:07:43:51 -0700] ""GET /DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12 HTTP/1.1"" 302 672 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0""",GET,"/DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12",2
2025-03-31T21:43:49.045+0700,31103,7,302,T1190,Initial Access,192.168.88.1,192.168.88.134,"192.168.88.1 - - [31/Mar/2025:07:43:56 -0700] ""GET /DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13 HTTP/1.1"" 302 672 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0""",GET,"/DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13",2
2025-03-31T21:43:53.381+0700,31103,7,302,T1190,Initial Access,192.168.88.1,192.168.88.134,"192.168.88.1 - - [31/Mar/2025:07:44:01 -0700] ""GET /DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14 HTTP/1.1"" 302 672 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0""",GET,"/DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14",2
2025-03-31T21:43:59.894+0700,31103,7,302,T1190,Initial Access,192.168.88.1,192.168.88.134,"192.168.88.1 - - [31/Mar/2025:07:44:06 -0700] ""GET /DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15 HTTP/1.1"" 302 672 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0""",GET,"/DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15",2
2025-03-31T21:44:04.229+0700,31103,7,302,T1190,Initial Access,192.168.88.1,192.168.88.134,"192.168.88.1 - - [31/Mar/2025:07:44:12 -0700] ""GET /DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16 HTTP/1.1"" 302 672 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0""",GET,"/DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",2
2025-03-31T21:44:10.736+0700,31103,7,302,T1190,Initial Access,192.168.88.1,192.168.88.134,"192.168.88.1 - - [31/Mar/2025:07:44:17 -0700] ""GET /DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17 HTTP/1.1"" 302 672 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0""",GET,"/DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",2
2025-03-31T21:44:17.246+0700,31152,10,302,T1055,Defense Evasion,192.168.88.1,192.168.88.134,"192.168.88.1 - - [31/Mar/2025:07:44:22 -0700] ""GET /DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18 HTTP/1.1"" 302 672 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0""",GET,"/DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",2
2025-03-31T21:44:21.584+0700,31103,7,302,T1190,Initial Access,192.168.88.1,192.168.88.134,"192.168.88.1 - - [31/Mar/2025:07:44:27 -0700] ""GET /DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19 HTTP/1.1"" 302 672 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0""",GET,"/DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",2
2025-03-31T21:44:28.092+0700,31103,7,302,T1190,Initial Access,192.168.88.1,192.168.88.134,"192.168.88.1 - - [31/Mar/2025:07:44:32 -0700] ""GET /DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20 HTTP/1.1"" 302 672 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0""",GET,"/DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",2
2025-03-31T21:44:32.427+0700,31103,7,302,T1190,Initial Access,192.168.88.1,192.168.88.134,"192.168.88.1 - - [31/Mar/2025:07:44:37 -0700] ""GET /DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21 HTTP/1.1"" 302 672 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0""",GET,"/DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",2
2025-03-31T21:44:43.270+0700,31103,7,302,T1190,Initial Access,192.168.88.1,192.168.88.134,"192.168.88.1 - - [31/Mar/2025:07:44:47 -0700] ""GET /DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23 HTTP/1.1"" 302 672 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0""",GET,"/DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23",2
2025-03-31T21:44:49.776+0700,31103,7,302,T1190,Initial Access,192.168.88.1,192.168.88.134,"192.168.88.1 - - [31/Mar/2025:07:44:52 -0700] ""GET /DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24 HTTP/1.1"" 302 672 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0""",GET,"/DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24",2
2025-03-31T21:44:54.116+0700,31103,7,302,T1190,Initial Access,192.168.88.1,192.168.88.134,"192.168.88.1 - - [31/Mar/2025:07:44:57 -0700] ""GET /DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25 HTTP/1.1"" 302 672 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0""",GET,"/DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",2
2025-03-31T21:45:00.621+0700,31152,10,302,T1055,Defense Evasion,192.168.88.1,192.168.88.134,"192.168.88.1 - - [31/Mar/2025:07:45:02 -0700] ""GET /DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26 HTTP/1.1"" 302 672 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0""",GET,"/DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26",2
2025-03-31T21:45:04.959+0700,31103,7,302,T1190,Initial Access,192.168.88.1,192.168.88.134,"192.168.88.1 - - [31/Mar/2025:07:45:07 -0700] ""GET /DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27 HTTP/1.1"" 302 672 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0""",GET,"/DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27",2
2025-03-31T21:45:11.466+0700,31103,7,302,T1190,Initial Access,192.168.88.1,192.168.88.134,"192.168.88.1 - - [31/Mar/2025:07:45:12 -0700] ""GET /DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28 HTTP/1.1"" 302 672 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0""",GET,"/DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",2
2025-03-31T21:45:15.806+0700,31103,7,302,T1190,Initial Access,192.168.88.1,192.168.88.134,"192.168.88.1 - - [31/Mar/2025:07:45:18 -0700] ""GET /DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29 HTTP/1.1"" 302 672 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0""",GET,"/DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",2
2025-03-31T21:45:22.311+0700,31103,7,302,T1190,Initial Access,192.168.88.1,192.168.88.134,"192.168.88.1 - - [31/Mar/2025:07:45:23 -0700] ""GET /DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30 HTTP/1.1"" 302 672 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0""",GET,"/DVWA/vulnerabilities/sqli/?id=%20UNION%20ALL%20SELECT%201,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30",2
